pair,timeframe,direction,quality,confidence,consensus,entry_score,risk_reward,regime,kalman_direction,kalman_trend_state,trend_vs_kalman_conflict,confidence_minus_quality,approved,reject_reason,institutional_score,structural_score,market_score,momentum_score,liquidity_score,risk_score,confidence_score_scanner,flow_score,timing_index,conviction_score,entry_score_scanner
ASTERUSDT,30m,short,0.5394,0.6756,0.73,0.9028,0.0,ranging,UP,continuing,False,0.1362,False,Sem BOS ou CHoCH confirmado,0.5485,0.1921,0.443,0.479,0.916,0.8719,0.6756,0.7,0.58,0.641,0.9028
ATHUSDT,4h,long,0.7226,0.8668,0.84,0.9043,0.0,trending_up,UP,continuing,False,0.1442,False,Descalibracao Confianca-Qualidade: 0.14 (limite 0.1),0.7231,0.514,0.8559,0.76,0.874,0.3442,0.8668,1.0,0.77,1.0,0.9043
ATHUSDT,1h,long,0.627,0.7894,0.84,0.4537,0.0,trending_up,UP,continuing,False,0.1624,False,RVOL 0.38 < 0.7,0.6575,0.5942,0.8559,0.4359,0.874,0.3512,0.7894,0.7,0.686,0.78,0.4537
ATHUSDT,30m,long,0.6159,0.8633,0.84,0.4875,0.0,trending_up,DOWN,reversing,True,0.2474,False,RVOL 0.07 < 0.7,0.6427,0.5134,0.8559,0.4944,0.874,0.3442,0.8633,0.6,0.712,0.7593,0.4875
AUSDT,30m,long,0.6733,0.8639,0.8,0.5514,0.0,trending_down,DOWN,continuing,False,0.1906,False,RVOL 0.37 < 0.7,0.7096,0.514,0.853,0.4342,0.874,0.8058,0.8639,0.9,0.575,0.8455,0.5514
AUSDT,4h,long,0.6133,0.7886,0.8,0.0,0.0,trending_down,DOWN,continuing,False,0.1753,False,Sem BOS ou CHoCH confirmado,0.6869,0.5945,0.853,0.5274,0.874,0.8128,0.7886,0.4,0.669,0.6484,0.0
AVAILUSDT,4h,short,0.7196,0.8558,0.77,0.162,0.0,trending_up,DOWN,continuing,True,0.1362,False,Entry Zone FAIL (score 0.16 < 0.4),0.751,0.5144,0.8666,0.7549,0.874,0.6651,0.8558,0.96,0.68,0.8866,0.162
AVAILUSDT,30m,long,0.6504,0.8579,0.77,0.4249,0.0,trending_up,UP,continuing,False,0.2075,False,RVOL 0.27 < 0.7,0.7013,0.5147,0.8666,0.5946,0.874,0.6651,0.8579,0.7,0.65,0.7,0.4249
AXPONUSDT,1d,long,0.5598,0.7488,0.73,0.0,0.0,ranging,DOWN,continuing,False,0.189,False,RVOL 0.65 < 0.7,0.6298,0.5144,0.4148,0.6103,0.916,0.9519,0.7488,0.4,0.58,0.5642,0.0
AXPONUSDT,1h,long,0.5455,0.7473,0.73,0.5818,0.0,ranging,UP,continuing,False,0.2018,False,RVOL 0.55 < 0.7,0.6154,0.514,0.4148,0.649,0.916,0.9519,0.7473,0.2,0.63,0.6127,0.5818
AXPONUSDT,4h,long,0.5076,0.6773,0.73,0.0,0.0,ranging,UP,continuing,False,0.1697,False,Sem BOS ou CHoCH confirmado,0.5938,0.5135,0.4148,0.5527,0.916,0.9519,0.6773,0.2,0.48,0.5343,0.0
AZEROUSDT,1d,short,0.6591,0.8618,0.73,0.0,0.0,trending_down,DOWN,continuing,False,0.2027,False,RVOL 0.62 < 0.7,0.7349,0.5132,0.9006,0.6642,0.916,0.883,0.8618,0.6,0.494,0.8073,0.0
AZEROUSDT,4h,short,0.5852,0.7975,0.73,0.0,0.0,trending_down,UP,reversing,True,0.2123,False,Sem BOS ou CHoCH confirmado,0.7003,0.5135,0.9006,0.6757,0.916,0.883,0.7975,0.3,0.46,0.494,0.0
BACONUSDT,1d,long,0.5783,0.743,0.71,0.0,0.0,ranging,UP,continuing,False,0.1647,False,RVOL 0.64 < 0.7,0.6261,0.5134,0.4511,0.4877,0.916,0.8523,0.743,0.6,0.48,0.7828,0.0
BACONUSDT,1h,long,0.5294,0.677,0.71,0.0,0.0,ranging,UP,continuing,False,0.1476,False,RVOL 0.62 < 0.7,0.5428,0.1923,0.4511,0.6636,0.916,0.8242,0.677,0.4,0.658,0.7139,0.0
BANUSDT,4h,long,0.4823,0.804,0.75,0.8558,0.0,volatile,DOWN,continuing,False,0.3217,False,ADX 22.0 < 25,0.5502,0.514,0.4229,0.577,0.958,0.1765,0.804,0.3,0.434,0.4901,0.8558
BANUSDT,1d,long,0.4239,0.727,0.75,0.8001,0.0,volatile,UP,reversing,False,0.3031,False,ADX 22.0 < 25,0.4657,0.1911,0.4229,0.6885,0.958,0.1484,0.727,0.2,0.486,0.3897,0.8001
BCCOINUSDT,1d,short,0.5261,0.7441,0.73,0.0,0.0,ranging,UP,continuing,False,0.218,False,RVOL 0.56 < 0.7,0.5687,0.5135,0.3866,0.6524,0.916,0.167,0.7441,0.56,0.514,0.5819,0.0
BCCOINUSDT,30m,short,0.5222,0.6047,0.73,0.0,0.0,ranging,DOWN,continuing,False,0.0825,False,RVOL 0.21 < 0.7,0.5592,0.5945,0.3866,0.5822,0.916,0.174,0.6047,0.5,0.626,0.6046,0.0
BCCOINUSDT,4h,short,0.5031,0.7445,0.73,0.8614,0.0,ranging,UP,continuing,False,0.2414,False,Quality 0.50 < 0.6,0.5403,0.5135,0.3866,0.5294,0.916,0.167,0.7445,0.46,0.497,0.6413,0.8614
BCCOINUSDT,1h,short,0.4943,0.6763,0.73,0.3853,0.0,ranging,DOWN,reversing,False,0.182,False,RVOL 0.57 < 0.7,0.5461,0.5134,0.3866,0.6532,0.916,0.167,0.6763,0.4,0.532,0.5122,0.3853
BDXNUSDT,1d,short,0.6723,0.8635,0.82,0.0,0.0,trending_down,DOWN,continuing,False,0.1912,False,RVOL 0.67 < 0.7,0.7006,0.5135,0.8753,0.493,0.916,0.7318,0.8635,0.7,0.68,0.9433,0.0
BDXNUSDT,4h,short,0.6001,0.7887,0.82,0.4048,0.0,trending_down,SIDE,reversing,False,0.1886,False,Sem BOS ou CHoCH confirmado,0.6442,0.191,0.8753,0.7232,0.916,0.7037,0.7887,0.7,0.56,0.5612,0.4048
BDXNUSDT,30m,short,0.5752,0.797,0.82,0.5238,0.0,trending_down,DOWN,continuing,False,0.2218,False,RVOL 0.18 < 0.7,0.6415,0.5135,0.8753,0.2767,0.916,0.7318,0.797,0.5,0.48,0.6724,0.5238
BDXNUSDT,1h,short,0.5334,0.7232,0.82,0.5357,0.0,trending_down,DOWN,continuing,False,0.1898,False,Sem BOS ou CHoCH confirmado,0.5756,0.1911,0.8753,0.5095,0.916,0.7037,0.7232,0.4,0.5,0.6604,0.5357
BFTUSDT,1h,short,0.5734,0.7426,0.7,0.2849,0.0,ranging,DOWN,continuing,False,0.1692,False,RVOL 0.65 < 0.7,0.5646,0.5134,0.3768,0.6093,0.916,0.167,0.7426,0.6,0.73,0.906,0.2849
BFTUSDT,4h,short,0.5176,0.6668,0.7,0.0,0.0,ranging,UP,continuing,False,0.1492,False,Entry Zone FAIL (score 0.00 < 0.4),0.537,0.5939,0.3768,0.4038,0.916,0.174,0.6668,0.5,0.58,0.7731,0.0
BFTUSDT,30m,long,0.3556,0.6039,0.7,0.0,0.0,ranging,DOWN,continuing,False,0.2483,False,RVOL 0.19 < 0.7,0.3598,0.1913,0.3768,0.1582,0.916,0.1389,0.6039,0.2,0.48,0.4896,0.0
BGBUSDT,1d,short,0.6355,0.8366,0.77,0.5908,0.0,volatile,DOWN,starting,False,0.2011,False,ADX 22.1 < 25,0.6256,0.5134,0.3773,0.7824,0.874,0.2254,0.8366,0.86,0.74,0.903,0.5908
BGBUSDT,1h,short,0.4915,0.6988,0.77,0.7339,0.0,volatile,UP,continuing,False,0.2073,False,RVOL 0.32 < 0.7,0.5411,0.5947,0.3773,0.5442,0.874,0.2325,0.6988,0.3,0.61,0.5336,0.7339
BGBUSDT,30m,short,0.4756,0.7798,0.77,0.9292,0.0,volatile,UP,continuing,False,0.3042,False,RVOL 0.13 < 0.7,0.5319,0.515,0.3773,0.5659,0.874,0.2254,0.7798,0.3,0.503,0.4878,0.9292
BGBUSDT,4h,short,0.4254,0.6964,0.77,0.8454,0.0,volatile,UP,continuing,False,0.271,False,ADX 22.1 < 25,0.4474,0.191,0.3773,0.6835,0.874,0.1974,0.6964,0.2,0.538,0.5131,0.8454
BGSCUSDT,1h,short,0.5943,0.748,0.72,0.4585,0.0,ranging,DOWN,reversing,False,0.1537,False,RVOL 0.63 < 0.7,0.6363,0.5142,0.3958,0.665,0.916,0.6639,0.748,0.7,0.648,0.593,0.4585
BGSCUSDT,30m,long,0.5869,0.7506,0.72,0.0475,0.0,ranging,DOWN,continuing,False,0.1637,False,RVOL 0.34 < 0.7,0.6141,0.5147,0.3958,0.6083,0.916,0.6639,0.7506,0.56,0.674,0.7737,0.0475
BGSCUSDT,1d,short,0.5776,0.7436,0.72,0.0,0.0,ranging,DOWN,continuing,False,0.166,False,RVOL 0.66 < 0.7,0.6226,0.5135,0.3958,0.6711,0.916,0.6639,0.7436,0.56,0.58,0.7037,0.0
BGSCUSDT,4h,short,0.5493,0.7455,0.72,0.4911,0.0,ranging,UP,continuing,False,0.1962,False,ADX 24.1 < 25,0.602,0.5139,0.3958,0.5323,0.916,0.6639,0.7455,0.56,0.509,0.6148,0.4911
BICOUSDT,1h,short,0.6965,0.7807,0.77,0.8279,0.0,trending_down,DOWN,reversing,False,0.0842,False,RVOL 0.51 < 0.7,0.7343,0.5944,0.8781,0.5822,0.916,0.6123,0.7807,0.9,0.699,0.823,0.8279
BICOUSDT,4h,short,0.6718,0.855,0.77,0.0,0.0,trending_down,DOWN,continuing,False,0.1832,False,Entry Zone FAIL (score 0.00 < 0.4),0.7024,0.5137,0.8781,0.6586,0.916,0.6053,0.855,0.6,0.729,0.9409,0.0
BICOUSDT,30m,long,0.4591,0.7106,0.77,0.7992,0.0,trending_down,DOWN,continuing,False,0.2515,False,RVOL 0.25 < 0.7,0.5089,0.1906,0.8781,0.2892,0.916,0.5772,0.7106,0.2,0.479,0.4931,0.7992
BLASTUSDT,30m,short,0.5376,0.7229,0.82,0.0624,0.0,trending_up,UP,reversing,False,0.1853,False,RVOL 0.10 < 0.7,0.618,0.5944,0.8493,0.4996,0.916,0.174,0.7229,0.4,0.519,0.473,0.0624
BLUEUSDT,30m,short,0.6568,0.857,0.79,0.652,0.0,trending_down,DOWN,continuing,False,0.2002,False,RVOL 0.08 < 0.7,0.6839,0.5135,0.8682,0.4968,0.916,0.6768,0.857,0.6,0.729,0.9133,0.652
BLUEUSDT,1d,short,0.6512,0.8557,0.79,0.0,0.0,trending_down,DOWN,continuing,False,0.2045,False,Entry Zone FAIL (score 0.00 < 0.4),0.6856,0.5134,0.8682,0.5091,0.916,0.6768,0.8557,0.6,0.679,0.8924,0.0
BLUEUSDT,1h,short,0.5127,0.7157,0.79,0.3786,0.0,trending_down,DOWN,continuing,False,0.203,False,RVOL 0.50 < 0.7,0.5609,0.1911,0.8682,0.4603,0.916,0.6488,0.7157,0.4,0.469,0.5663,0.3786
BLUEUSDT,4h,short,0.4826,0.7136,0.79,0.0,0.0,trending_down,DOWN,continuing,False,0.231,False,Sem BOS ou CHoCH confirmado,0.5336,0.1906,0.8682,0.4137,0.916,0.6488,0.7136,0.2,0.479,0.5775,0.0
BMTUSDT,1d,short,0.5665,0.7447,0.7,0.0,0.0,ranging,DOWN,reversing,False,0.1782,False,RVOL 0.59 < 0.7,0.6174,0.5137,0.4054,0.6583,0.916,0.8151,0.7447,0.36,0.66,0.6821,0.0
BMTUSDT,1h,short,0.5528,0.7446,0.7,0.6818,0.0,ranging,DOWN,continuing,False,0.1918,False,RVOL 0.55 < 0.7,0.6092,0.5137,0.4054,0.4706,0.916,0.8151,0.7446,0.56,0.498,0.6169,0.6818
BMTUSDT,4h,short,0.5158,0.6698,0.7,0.0,0.0,ranging,DOWN,continuing,False,0.154,False,ADX 20.0 < 25,0.5334,0.1911,0.4054,0.6785,0.916,0.787,0.6698,0.4,0.629,0.661,0.0
BMTUSDT,30m,long,0.4289,0.6043,0.7,0.0,0.0,ranging,DOWN,reversing,False,0.1754,False,RVOL 0.18 < 0.7,0.4824,0.1913,0.4054,0.5151,0.916,0.787,0.6043,0.2,0.499,0.3618,0.0
BNBUSDT,1h,long,0.6479,0.8696,0.7,0.1427,0.0,trending_up,UP,continuing,False,0.2217,False,Entry Zone FAIL (score 0.14 < 0.4),0.7121,0.5145,0.885,0.5391,0.916,0.8951,0.8696,0.56,0.58,0.7858,0.1427
BOBUSDT,1d,short,0.7306,0.8502,0.82,0.4192,0.0,trending_up,DOWN,continuing,True,0.1196,False,RVOL 0.66 < 0.7,0.7339,0.5135,0.8871,0.6129,0.874,0.6442,0.8502,1.0,0.79,1.0,0.4192
BREVUSDT,1d,short,0.6216,0.7088,0.7,0.0,0.0,trending_up,DOWN,continuing,True,0.0872,False,RVOL 0.43 < 0.7,0.7011,0.5942,0.8924,0.6269,0.916,0.6637,0.7088,0.5,0.587,0.6697,0.0
BSBUSDT,30m,short,0.5976,0.867,0.86,0.849,0.0,trending_down,UP,reversing,True,0.2694,False,RVOL 0.07 < 0.7,0.6517,0.514,0.851,0.5535,0.916,0.3839,0.867,0.5,0.65,0.6157,0.849
BSBUSDT,4h,short,0.5918,0.8633,0.86,0.0,0.0,trending_down,DOWN,continuing,False,0.2715,False,Entry Zone FAIL (score 0.00 < 0.4),0.6692,0.5134,0.851,0.7005,0.916,0.3839,0.8633,0.46,0.507,0.607,0.0
BSBUSDT,1h,short,0.567,0.7979,0.86,0.4928,0.0,trending_down,DOWN,continuing,False,0.2309,False,Sem BOS ou CHoCH confirmado,0.638,0.5137,0.851,0.5091,0.916,0.3839,0.7979,0.5,0.46,0.6097,0.4928
BTYUSDT,1d,short,0.5948,0.822,0.77,0.0,0.0,reversal,DOWN,continuing,False,0.2272,False,RVOL 0.50 < 0.7,0.6496,0.5132,0.8546,0.6405,0.916,0.2742,0.822,0.5,0.477,0.8249,0.0
BTYUSDT,30m,short,0.5686,0.7466,0.77,0.7277,0.0,reversal,UP,continuing,False,0.178,False,RVOL 0.31 < 0.7,0.6221,0.5939,0.8546,0.3015,0.916,0.2812,0.7466,0.6,0.489,0.6924,0.7277
BULLAUSDT,1d,short,0.5927,0.7444,0.72,0.0,0.0,ranging,DOWN,reversing,False,0.1517,False,RVOL 0.69 < 0.7,0.6018,0.5135,0.3846,0.6786,0.874,0.384,0.7444,0.7,0.674,0.8245,0.0
BULLUSDT,4h,short,0.6674,0.7442,0.72,0.6282,0.0,ranging,DOWN,continuing,False,0.0768,False,Confidence 0.74 < 0.75,0.705,0.9974,0.3436,0.7239,0.874,0.1996,0.7442,0.7,0.79,0.9261,0.6282
BULLUSDT,1h,short,0.4773,0.6015,0.72,0.878,0.0,ranging,UP,continuing,False,0.1242,False,RVOL 0.49 < 0.7,0.5244,0.594,0.3436,0.5779,0.874,0.1646,0.6015,0.3,0.56,0.591,0.878
BULLUSDT,30m,short,0.4757,0.6009,0.72,0.8838,0.0,ranging,DOWN,starting,False,0.1252,False,RVOL 0.25 < 0.7,0.5163,0.594,0.3436,0.5908,0.874,0.1646,0.6009,0.2,0.62,0.6485,0.8838
BUSDT,1d,short,0.6383,0.7437,0.74,0.0,0.0,volatile,DOWN,continuing,False,0.1054,False,ADX 19.6 < 25,0.644,0.5944,0.3965,0.76,0.874,0.1646,0.7437,1.0,0.711,0.7628,0.0
BUSDT,4h,short,0.5435,0.8074,0.74,0.0,0.0,volatile,DOWN,continuing,False,0.2639,False,ADX 19.6 < 25,0.5812,0.5939,0.3965,0.6333,0.874,0.1646,0.8074,0.5,0.532,0.7324,0.0
BUSDT,1h,short,0.4451,0.7402,0.74,0.7411,0.0,volatile,DOWN,continuing,False,0.2951,False,RVOL 0.36 < 0.7,0.457,0.1906,0.3965,0.6118,0.874,0.1295,0.7402,0.4,0.47,0.5776,0.7411
BUSDT,30m,long,0.4096,0.7406,0.74,0.9011,0.0,volatile,DOWN,continuing,False,0.331,False,RVOL 0.22 < 0.7,0.4178,0.1906,0.3965,0.2835,0.874,0.1295,0.7406,0.5,0.386,0.4904,0.9011
BXNUSDT,1h,short,0.6713,0.7484,0.7,0.1883,0.0,ranging,DOWN,continuing,False,0.0771,False,RVOL 0.44 < 0.7,0.6452,0.5142,0.4375,0.568,0.874,0.5991,0.7484,1.0,0.829,1.0,0.1883
BXNUSDT,30m,short,0.6167,0.7491,0.7,0.1272,0.0,ranging,SIDE,continuing,False,0.1324,False,RVOL 0.08 < 0.7,0.6066,0.5144,0.4375,0.3766,0.874,0.5991,0.7491,0.9,0.7,0.8918,0.1272
BZRUSDT,4h,long,0.6473,0.857,0.84,0.0,0.0,trending_up,UP,continuing,False,0.2097,False,Entry Zone FAIL (score 0.00 < 0.4),0.7081,0.514,0.8777,0.5555,0.916,0.8554,0.857,0.56,0.58,0.8157,0.0
BZRUSDT,1h,long,0.621,0.7816,0.84,0.4199,0.0,trending_up,UP,continuing,False,0.1606,False,RVOL 0.56 < 0.7,0.6929,0.5947,0.8777,0.4717,0.916,0.8625,0.7816,0.4,0.68,0.6836,0.4199
BZRUSDT,30m,long,0.542,0.7833,0.84,0.3534,0.0,trending_up,UP,continuing,False,0.2413,False,RVOL 0.21 < 0.7,0.5784,0.1918,0.8777,0.4019,0.916,0.8274,0.7833,0.4,0.56,0.6545,0.3534
C98USDT,4h,short,0.6046,0.7883,0.79,0.2137,0.0,trending_up,UP,continuing,False,0.1837,False,Entry Zone FAIL (score 0.21 < 0.4),0.6562,0.594,0.8564,0.542,0.874,0.3804,0.7883,0.5,0.619,0.7625,0.2137
C98USDT,1d,short,0.5825,0.8656,0.79,0.0795,0.0,trending_up,UP,continuing,False,0.2831,False,RVOL 0.70 < 0.7,0.6429,0.5139,0.8564,0.4995,0.874,0.3733,0.8656,0.56,0.489,0.6528,0.0795
C98USDT,30m,long,0.4803,0.7233,0.79,0.6356,0.0,trending_up,DOWN,continuing,True,0.243,False,RVOL 0.08 < 0.7,0.5177,0.1911,0.8564,0.5568,0.874,0.3453,0.7233,0.2,0.559,0.5685,0.6356
C98USDT,1h,short,0.4582,0.7223,0.79,0.5397,0.0,trending_up,UP,continuing,False,0.2641,False,RVOL 0.34 < 0.7,0.4983,0.191,0.8564,0.4279,0.874,0.3453,0.7223,0.2,0.493,0.5422,0.5397
CARFIUSDT,1h,short,0.6763,0.6383,0.74,0.5632,0.0,trending_down,DOWN,continuing,False,-0.038,False,Sem BOS ou CHoCH confirmado,0.6886,0.1903,0.9221,0.76,1.0,0.7488,0.6383,1.0,0.68,0.7866,0.5632
CARFIUSDT,1d,short,0.6282,0.7757,0.74,0.0,0.0,trending_down,UP,continuing,True,0.1475,False,Entry Zone FAIL (score 0.00 < 0.4),0.6984,0.5942,0.9221,0.3036,1.0,0.7839,0.7757,0.6,0.56,0.709,0.0
CARFIUSDT,30m,short,0.5547,0.7072,0.74,0.6256,0.0,trending_down,DOWN,continuing,False,0.1525,False,RVOL 0.67 < 0.7,0.6125,0.1906,0.9221,0.6731,1.0,0.7488,0.7072,0.3,0.536,0.6569,0.6256
CCDUSDT,30m,long,0.6711,0.8636,0.72,0.3511,0.0,trending_up,UP,continuing,False,0.1925,False,RVOL 0.31 < 0.7,0.7047,0.5135,0.8936,0.6017,0.916,0.6825,0.8636,0.6,0.73,0.9112,0.3511
CCDUSDT,1d,short,0.6636,0.8648,0.72,0.0,0.0,trending_up,DOWN,continuing,True,0.2012,False,RVOL 0.46 < 0.7,0.6925,0.5137,0.8936,0.4529,0.916,0.6825,0.8648,0.7,0.683,0.8967,0.0
CCDUSDT,1h,long,0.6574,0.8639,0.72,0.5582,0.0,trending_up,UP,continuing,False,0.2065,False,RVOL 0.69 < 0.7,0.6893,0.5135,0.8936,0.499,0.916,0.6825,0.8639,0.6,0.68,0.9336,0.5582
CELRUSDT,1d,short,0.762,0.8584,0.84,0.0,0.0,trending_down,DOWN,continuing,False,0.0964,False,RVOL 0.67 < 0.7,0.8452,0.9973,0.8998,0.615,0.916,0.8539,0.8584,0.6,0.79,0.9836,0.0
CELRUSDT,4h,short,0.7023,0.7841,0.84,0.0,0.0,trending_down,DOWN,continuing,False,0.0818,False,Entry Zone FAIL (score 0.00 < 0.4),0.7367,0.5942,0.8998,0.4365,0.916,0.8188,0.7841,0.9,0.64,0.956,0.0
CELRUSDT,30m,short,0.6532,0.8591,0.84,0.0667,0.0,trending_down,DOWN,continuing,False,0.2059,False,RVOL 0.21 < 0.7,0.6802,0.5135,0.8998,0.2824,0.916,0.8118,0.8591,0.7,0.64,0.9336,0.0667
CESUSDT,1h,short,0.7072,0.7849,0.74,0.0,0.0,reversal,DOWN,continuing,False,0.0777,False,Entry Zone FAIL (score 0.00 < 0.4),0.7014,0.5137,0.866,0.64,1.0,0.186,0.7849,1.0,0.78,1.0,0.0
CESUSDT,30m,short,0.5569,0.7812,0.74,0.0,0.0,reversal,DOWN,continuing,False,0.2243,False,RVOL 0.37 < 0.7,0.62,0.5131,0.866,0.4337,1.0,0.186,0.7812,0.5,0.38,0.7358,0.0
CETUSUSDT,4h,short,0.6695,0.8515,0.82,0.7407,0.0,trending_up,DOWN,continuing,True,0.182,False,Descalibracao Confianca-Qualidade: 0.18 (limite 0.1),0.7269,0.5139,0.8866,0.704,0.874,0.7761,0.8515,0.66,0.597,0.8257,0.7407
CETUSUSDT,1h,short,0.61,0.8524,0.82,0.5556,0.0,trending_up,UP,continuing,False,0.2424,False,RVOL 0.48 < 0.7,0.6618,0.514,0.8866,0.3354,0.874,0.7761,0.8524,0.56,0.579,0.7446,0.5556
CETUSUSDT,1d,short,0.595,0.848,0.82,0.0,0.0,trending_up,DOWN,continuing,True,0.253,False,RVOL 0.63 < 0.7,0.6738,0.5132,0.8866,0.4869,0.874,0.7761,0.848,0.46,0.474,0.6693,0.0
CETUSUSDT,30m,long,0.5552,0.7783,0.82,0.6296,0.0,trending_up,UP,continuing,False,0.2231,False,RVOL 0.10 < 0.7,0.5797,0.1916,0.8866,0.5006,0.874,0.7481,0.7783,0.4,0.629,0.7207,0.6296
CHECKUSDT,4h,short,0.6705,0.7432,0.73,0.0,0.0,ranging,DOWN,continuing,False,0.0727,False,Entry Zone FAIL (score 0.00 < 0.4),0.6725,0.5134,0.4541,0.6697,0.916,0.9386,0.7432,0.7,0.847,1.0,0.0
CHECKUSDT,1d,short,0.6552,0.7424,0.73,0.0,0.0,ranging,DOWN,continuing,False,0.0872,False,RVOL 0.35 < 0.7,0.6633,0.5132,0.4541,0.6092,0.916,0.9386,0.7424,0.7,0.775,0.9776,0.0
CHRUSDT,30m,long,0.5816,0.8672,0.7,0.0,0.0,trending_up,DOWN,reversing,True,0.2856,False,RVOL 0.19 < 0.7,0.6626,0.5142,0.8795,0.5777,0.916,0.553,0.8672,0.36,0.579,0.5357,0.0
CHRUSDT,4h,short,0.5747,0.7205,0.7,0.6098,0.0,trending_up,UP,continuing,False,0.1458,False,Sem BOS ou CHoCH confirmado,0.6542,0.594,0.8795,0.5225,0.916,0.56,0.7205,0.3,0.619,0.6021,0.6098
CHRUSDT,1d,short,0.5056,0.7214,0.7,0.0131,0.0,trending_up,DOWN,reversing,True,0.2158,False,RVOL 0.58 < 0.7,0.553,0.191,0.8795,0.475,0.916,0.5249,0.7214,0.4,0.489,0.5133,0.0131
CHRUSDT,1h,short,0.4999,0.7197,0.7,0.4492,0.0,trending_up,UP,continuing,False,0.2198,False,RVOL 0.51 < 0.7,0.5409,0.1908,0.8795,0.463,0.916,0.5249,0.7197,0.3,0.511,0.6009,0.4492
CIENONUSDT,1h,long,0.5786,0.7106,0.73,0.0,0.0,calm,SIDE,continuing,False,0.132,False,RVOL 0.50 < 0.7,0.6499,0.5945,0.3923,0.6402,0.916,0.9798,0.7106,0.4,0.68,0.5493,0.0
CIENONUSDT,30m,long,0.5223,0.7869,0.73,0.0,0.0,calm,DOWN,ranging,False,0.2646,False,RVOL 0.28 < 0.7,0.6011,0.514,0.3923,0.5359,0.916,0.9728,0.7869,0.2,0.592,0.4801,0.0
CKBUSDT,1d,short,0.7034,0.8401,0.7,0.0,0.0,trending_up,DOWN,continuing,True,0.1367,False,RVOL 0.66 < 0.7,0.7362,0.5134,0.894,0.6714,0.916,0.8161,0.8401,0.7,0.755,0.9448,0.0
CKBUSDT,30m,long,0.6288,0.7682,0.7,0.1716,0.0,trending_up,UP,continuing,False,0.1394,False,RVOL 0.20 < 0.7,0.6892,0.5945,0.894,0.3997,0.916,0.8232,0.7682,0.5,0.6,0.8321,0.1716
CKBUSDT,4h,short,0.6247,0.8419,0.7,0.8675,0.0,trending_up,SIDE,continuing,False,0.2172,False,Sem BOS ou CHoCH confirmado,0.7167,0.5137,0.894,0.6731,0.916,0.8161,0.8419,0.5,0.53,0.5754,0.8675
CKBUSDT,1h,long,0.6038,0.7756,0.7,0.6852,0.0,trending_up,UP,continuing,False,0.1718,False,Sem BOS ou CHoCH confirmado,0.6869,0.5137,0.894,0.5185,0.916,0.8161,0.7756,0.5,0.48,0.6537,0.6852
COOKIEUSDT,30m,long,0.6233,0.7754,0.74,0.4258,0.0,trending_up,UP,continuing,False,0.1521,False,RVOL 0.30 < 0.7,0.6709,0.5945,0.8856,0.3004,0.916,0.5939,0.7754,0.7,0.549,0.8058,0.4258
COOKIEUSDT,1d,short,0.6207,0.7052,0.74,0.0,0.0,trending_up,DOWN,continuing,True,0.0845,False,RVOL 0.52 < 0.7,0.6954,0.594,0.8856,0.6447,0.916,0.5939,0.7052,0.5,0.629,0.6536,0.0
COOKIEUSDT,4h,short,0.5843,0.8497,0.74,0.7353,0.0,trending_up,SIDE,continuing,False,0.2654,False,Quality 0.58 < 0.6,0.674,0.5139,0.8856,0.5039,0.916,0.5868,0.8497,0.56,0.4,0.5351,0.7353
COOKIEUSDT,1h,short,0.5788,0.7826,0.74,0.7597,0.0,trending_up,UP,continuing,False,0.2038,False,RVOL 0.59 < 0.7,0.6573,0.5137,0.8856,0.4782,0.916,0.5868,0.7826,0.5,0.479,0.5827,0.7597
COSUSDT,1d,short,0.5969,0.7444,0.74,0.0,0.0,ranging,DOWN,continuing,False,0.1475,False,RVOL 0.70 < 0.7,0.6832,0.9974,0.4004,0.4997,0.916,0.3102,0.7444,0.56,0.54,0.6642,0.0
COSUSDT,1h,short,0.5575,0.6777,0.74,0.7763,0.0,ranging,UP,reversing,False,0.1202,False,RVOL 0.65 < 0.7,0.602,0.5956,0.4004,0.669,0.916,0.2751,0.6777,0.6,0.666,0.5285,0.7763
COSUSDT,4h,short,0.5446,0.7459,0.74,0.0,0.0,ranging,DOWN,continuing,False,0.2013,False,Entry Zone FAIL (score 0.00 < 0.4),0.5936,0.5139,0.4004,0.7348,0.916,0.2681,0.7459,0.56,0.493,0.631,0.0
COSUSDT,30m,short,0.5196,0.751,0.74,0.7856,0.0,ranging,UP,continuing,False,0.2314,False,RVOL 0.38 < 0.7,0.5493,0.5147,0.4004,0.4351,0.916,0.2681,0.751,0.56,0.507,0.6779,0.7856
COTIUSDT,1d,short,0.6344,0.7426,0.71,0.0,0.0,ranging,DOWN,continuing,False,0.1082,False,RVOL 0.61 < 0.7,0.6458,0.5134,0.424,0.6021,0.916,0.8184,0.7426,0.7,0.749,0.8954,0.0
COTIUSDT,4h,short,0.6142,0.7464,0.71,0.0,0.0,ranging,DOWN,continuing,False,0.1322,False,ADX 25.0 < 25,0.6459,0.5139,0.424,0.5329,0.916,0.8184,0.7464,0.8,0.619,0.7193,0.0
COTIUSDT,30m,long,0.6027,0.7512,0.71,0.5089,0.0,ranging,UP,continuing,False,0.1485,False,RVOL 0.14 < 0.7,0.6208,0.5147,0.424,0.3876,0.916,0.8184,0.7512,0.76,0.62,0.8216,0.5089
